GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,notes,value_transformed,value_winsor,z_score,score_100_unadjusted,score_100
72,Puerto Rico,PR,2023,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,NA,NA,NA,lower_better,none,1,NA,NA,NA,NA,NA,NA
000,United States,USA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.0579774395830797,0.4908001008409912,-0.5671773387420884,lower_better,none,1,NA,-0.5671773387420884,-0.5671773387420884,-0.22851649846170674,40.962236574413765,59.037763425586235
01,Alabama,AL,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.4056996958327777,0.6129405731706011,-0.7927591226621765,lower_better,none,1,NA,-0.7927591226621765,-0.7927591226621765,-0.9643281101466625,16.74407259898168,83.25592740101831
02,Alaska,AK,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9021081379526058,0.6542279351598838,-0.24788020279272205,lower_better,none,1,NA,-0.24788020279272205,-0.24788020279272205,0.8129795661873859,79.18851131041251,20.81148868958749
04,Arizona,AZ,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.2033800522956866,0.8081349022652127,-0.3952451500304739,lower_better,none,1,NA,-0.3952451500304739,-0.3952451500304739,0.3322987352773387,63.0168152601696,36.9831847398304
05,Arkansas,AR,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.716197815699209,0.943843254058597,0.227645438359388,lower_better,none,1,NA,0.227645438359388,0.227645438359388,2.364067966736636,99.09622519385763,0.9037748061423656
06,California,CA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9551503192418596,0.3765715132635642,-0.5785788059782954,lower_better,none,1,NA,-0.5785788059782954,-0.5785788059782954,-0.2657062565922593,39.52327222423615,60.47672777576385
08,Colorado,CO,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.821378819698576,0.3572704943519592,-1.4641083253466167,lower_better,none,1,NA,-1.4641083253466167,-1.4641083253466167,-3.154161572079217,0.08047997250785807,99.91952002749214
09,Connecticut,CT,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.5330929549487621,0.29189596154344094,-0.2411969934053211,lower_better,none,1,NA,-0.2411969934053211,-0.2411969934053211,0.8347791236920538,79.80789589299009,20.19210410700991
10,Delaware,DE,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8592899139608858,0.4035811632414183,-0.4557087507194675,lower_better,none,1,NA,-0.4557087507194675,-0.4557087507194675,0.13507616394150598,55.372417207033166,44.627582792966834
11,District of Columbia,DC,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9984728455716476,0.218149942916424,-0.7803229026552235,lower_better,none,1,NA,-0.7803229026552235,-0.7803229026552235,-0.9237631543795497,17.780482135205922,82.21951786479408
12,Florida,FL,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.2397219121994545,0.5390045867757897,-0.7007173254236648,lower_better,none,1,NA,-0.7007173254236648,-0.7007173254236648,-0.6641025245894493,25.33123472245955,74.66876527754044
13,Georgia,GA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.519656250615923,0.7434149071973002,-0.7762413434186228,lower_better,none,1,NA,-0.7762413434186228,-0.7762413434186228,-0.9104497625449738,18.12926821575067,81.87073178424933
15,Hawaii,HI,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.5468539300047123,0.21813899773355325,-0.328714932271159,lower_better,none,1,NA,-0.328714932271159,-0.328714932271159,0.5493096388375939,70.86035131585864,29.139648684141363
16,Idaho,ID,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.1313381753080562,0.49292637949397866,-0.6384117958140776,lower_better,none,1,NA,-0.6384117958140776,-0.6384117958140776,-0.4608718764305728,32.24452650436107,67.75547349563894
17,Illinois,IL,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7072290484287096,0.43280889745311174,-0.27442015097559785,lower_better,none,1,NA,-0.27442015097559785,-0.27442015097559785,0.7264105103570846,76.62064250699892,23.37935749300108
18,Indiana,IN,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.92001243611396,0.5658778950027741,-0.3541345411111859,lower_better,none,1,NA,-0.3541345411111859,-0.3541345411111859,0.4663949503199819,67.95335873298714,32.04664126701286
19,Iowa,IA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7094708820681517,0.3687357482948371,-0.3407351337733146,lower_better,none,1,NA,-0.3407351337733146,-0.3407351337733146,0.5101016687330032,69.5009881910608,30.4990118089392
20,Kansas,KS,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.4396523159743304,0.4851841548163217,-0.9544681611580088,lower_better,none,1,NA,-0.9544681611580088,-0.9544681611580088,-1.4917970669565528,6.7876176545505915,93.21238234544941
21,Kentucky,KY,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.3587531380507305,0.7461612654670383,-0.612591872583692,lower_better,none,1,NA,-0.612591872583692,-0.612591872583692,-0.3766514265539015,35.32163323395824,64.67836676604176
22,Louisiana,LA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.3573372047600922,1.0643148261834263,-0.2930223785766657,lower_better,none,1,NA,-0.2930223785766657,-0.2930223785766657,0.6657330264121888,74.72091201407464,25.279087985925358
23,Maine,ME,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.6133187716521123,0.18752974063821523,-0.4257890310138971,lower_better,none,1,NA,-0.4257890310138971,-0.4257890310138971,0.23266949260104328,59.19909697558603,40.80090302441397
24,Maryland,MD,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8702912006717587,0.38163808966310336,-0.4886531110086553,lower_better,none,1,NA,-0.4886531110086553,-0.4886531110086553,0.027616942637961217,51.10161657258646,48.89838342741354
25,Massachusetts,MA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.44958140860903784,0.18969612070680456,-0.2598852879022333,lower_better,none,1,NA,-0.2598852879022333,-0.2598852879022333,0.7738209033319942,78.04816453478298,21.951835465217016
26,Michigan,MI,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.1621670643376725,0.42562345650301914,-0.7365436078346533,lower_better,none,1,NA,-0.7365436078346533,-0.7365436078346533,-0.780962113796565,21.741238891989557,78.25876110801045
27,Minnesota,MN,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.475464070434489,0.2641172415798946,-0.2113468288545945,lower_better,none,1,NA,-0.2113468288545945,-0.2113468288545945,0.9321455745882485,82.43693510544276,17.563064894557243
28,Mississippi,MS,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9912789372578202,1.073363524915548,0.08208458765772775,lower_better,none,1,NA,0.08208458765772775,0.08208458765772775,1.8892718094770424,97.05722915451504,2.942770845484958
29,Missouri,MO,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8555397746931447,0.48274944435210687,-0.3727903303410378,lower_better,none,1,NA,-0.3727903303410378,-0.3727903303410378,0.405542756929513,65.74607019089424,34.253929809105756
30,Montana,MT,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9018612557567484,0.4561765941229687,-0.4456846616337797,lower_better,none,1,NA,-0.4456846616337797,-0.4456846616337797,0.16777313537970687,56.66191211210884,43.33808788789116
31,Nebraska,NE,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.6852974600713297,0.4002322738591309,-0.2850651862121989,lower_better,none,1,NA,-0.2850651862121989,-0.2850651862121989,0.6916881121307221,75.5433392953479,24.456660704652094
32,Nevada,NV,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.1803097552296944,0.4953895315245204,-0.684920223705174,lower_better,none,1,NA,-0.684920223705174,-0.684920223705174,-0.6125749115284959,27.007872565822456,72.99212743417755
33,New Hampshire,NH,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7005612873892899,0.2534856908354491,-0.4470755965538408,lower_better,none,1,NA,-0.4470755965538408,-0.4470755965538408,0.16323612867866205,56.48337394411844,43.51662605588156
34,New Jersey,NJ,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.343545004209162,0.3765803397835458,0.03303533557438382,lower_better,none,1,NA,0.03303533557438382,0.03303533557438382,1.7292810132336183,95.81205934557713,4.187940654422874
35,New Mexico,NM,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.4941418224644347,0.5397263002579588,-0.954415522206476,lower_better,none,1,NA,-0.954415522206476,-0.954415522206476,-1.4916253671362405,6.789869213672152,93.21013078632785
36,New York,NY,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.3011350597030944,0.27182123098257527,-0.02931382872051913,lower_better,none,1,NA,-0.02931382872051913,-0.02931382872051913,1.5259080357271784,93.64836154157446,6.3516384584255405
37,North Carolina,NC,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.0225662068487125,0.4710259534281015,-0.5515402534206109,lower_better,none,1,NA,-0.5515402534206109,-0.5515402534206109,-0.17751083323242772,42.955357833501104,57.044642166498896
38,North Dakota,ND,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8615116376474721,0.2580885684037634,-0.6034230692437087,lower_better,none,1,NA,-0.6034230692437087,-0.6034230692437087,-0.3467442600904719,36.43917279623397,63.56082720376603
39,Ohio,OH,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9673940106809384,0.493523742977421,-0.4738702677035173,lower_better,none,1,NA,-0.4738702677035173,-0.4738702677035173,0.07583620737031681,53.022529513048276,46.977470486951724
40,Oklahoma,OK,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.5762898688124618,0.8342412966136334,-0.7420485721988284,lower_better,none,1,NA,-0.7420485721988284,-0.7420485721988284,-0.7989184249431548,21.216885727202428,78.78311427279758
41,Oregon,OR,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.016132905922303,0.38453663738633154,-0.6315962685359715,lower_better,none,1,NA,-0.6315962685359715,-0.6315962685359715,-0.4386407191809141,33.04609437391036,66.95390562608964
42,Pennsylvania,PA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.1203668627364318,0.5103367247694626,-0.6100301379669693,lower_better,none,1,NA,-0.6100301379669693,-0.6100301379669693,-0.3682954589563245,35.6326469083483,64.3673530916517
44,Rhode Island,RI,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.6294766700145333,0.22082957742400408,-0.4086470925905292,lower_better,none,1,NA,-0.4086470925905292,-0.4086470925905292,0.28858374737602455,61.35500328510517,38.64499671489483
45,South Carolina,SC,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7561985023505511,0.554164134943544,-0.2020343674070071,lower_better,none,1,NA,-0.2020343674070071,-0.2020343674070071,0.9625213307660199,83.21061032299866,16.78938967700134
46,South Dakota,SD,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.4822434619013427,0.6291275408994138,-0.8531159210019289,lower_better,none,1,NA,-0.8531159210019289,-0.8531159210019289,-1.1612023093428603,12.277981792670396,87.7220182073296
47,Tennessee,TN,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.0783652964704358,0.5326736467089749,-0.5456916497614609,lower_better,none,1,NA,-0.5456916497614609,-0.5456916497614609,-0.1584336258012188,43.705755941134214,56.294244058865786
48,Texas,TX,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.9726818863714055,0.6690098142689106,-1.3036720721024948,lower_better,none,1,NA,-1.3036720721024948,-1.3036720721024948,-2.630844236695114,0.42586531536306416,99.57413468463693
49,Utah,UT,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9269175969576622,0.21628020241965343,-0.7106373945380087,lower_better,none,1,NA,-0.7106373945380087,-0.7106373945380087,-0.6964601995586182,24.3070337063484,75.69296629365161
50,Vermont,VT,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.42670534910799984,0.14823164028976094,-0.2784737088182389,lower_better,none,1,NA,-0.2784737088182389,-0.2784737088182389,0.7131884545801496,76.2135425204439,23.786457479556105
51,Virginia,VA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.1899950496535951,0.583296120914831,-0.6066989287387642,lower_better,none,1,NA,-0.6066989287387642,-0.6066989287387642,-0.3574295885457346,36.03851146409907,63.96148853590093
53,Washington,WA,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.6046699929544797,0.2744643675089171,-0.33020562544556253,lower_better,none,1,NA,-0.33020562544556253,-0.33020562544556253,0.5444472367050964,70.69331261434029,29.306687385659714
54,West Virginia,WV,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.423283834773364,1.0169320595873843,-0.40635177518597976,lower_better,none,1,NA,-0.40635177518597976,-0.40635177518597976,0.2960707047420873,61.64119571090422,38.35880428909578
55,Wisconsin,WI,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8300035488659837,0.45376604945364263,-0.3762374994123411,lower_better,none,1,NA,-0.3762374994123411,-0.3762374994123411,0.394298644102545,65.33197178893974,34.66802821106026
56,Wyoming,WY,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9414799086750114,0.5206786225332588,-0.4208012861417526,lower_better,none,1,NA,-0.4208012861417526,-0.4208012861417526,0.2489387166902814,59.82959068972811,40.17040931027189
72,Puerto Rico,PR,2023,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,NA,NA,NA,lower_better,none,1,NA,NA,NA,NA,NA,NA
000,United States,USA,2023,rel_score_computer,CP,relative,Computer Access: Relative,68.21,NA,68.21,higher_better,none,1,NA,68.21,68.21,0.009717974517309151,50.38768498937325,50.38768498937325
01,Alabama,AL,2023,rel_score_computer,CP,relative,Computer Access: Relative,60.7,NA,60.7,higher_better,none,1,NA,60.7,60.7,-1.4785421856786916,6.963135716138441,6.963135716138441
02,Alaska,AK,2023,rel_score_computer,CP,relative,Computer Access: Relative,73.51,NA,73.51,higher_better,none,1,NA,73.51,73.51,1.0600214164665542,85.54325718765699,85.54325718765699
04,Arizona,AZ,2023,rel_score_computer,CP,relative,Computer Access: Relative,74.54,NA,74.54,higher_better,none,1,NA,74.54,74.54,1.2641369910340488,89.69095692100065,89.69095692100065
05,Arkansas,AR,2023,rel_score_computer,CP,relative,Computer Access: Relative,61.44,NA,61.44,higher_better,none,1,NA,61.44,61.44,-1.331896044727289,9.144717547506925,9.144717547506925
06,California,CA,2023,rel_score_computer,CP,relative,Computer Access: Relative,71.55,NA,71.55,higher_better,none,1,NA,71.55,71.55,0.6716073134060779,74.90831394053905,74.90831394053905
08,Colorado,CO,2023,rel_score_computer,CP,relative,Computer Access: Relative,75.32,NA,75.32,higher_better,none,1,NA,75.32,75.32,1.4187099504152556,92.20082024761858,92.20082024761858
09,Connecticut,CT,2023,rel_score_computer,CP,relative,Computer Access: Relative,66.13,NA,66.13,higher_better,none,1,NA,66.13,66.13,-0.402476583832582,34.36666590512731,34.36666590512731
10,Delaware,DE,2023,rel_score_computer,CP,relative,Computer Access: Relative,75.62,NA,75.62,higher_better,none,1,NA,75.62,75.62,1.4781610886387997,93.03176668998239,93.03176668998239
11,District of Columbia,DC,2023,rel_score_computer,CP,relative,Computer Access: Relative,66.14,NA,66.14,higher_better,none,1,NA,66.14,66.14,-0.4004948792251296,34.439602719252456,34.439602719252456
12,Florida,FL,2023,rel_score_computer,CP,relative,Computer Access: Relative,72.44,NA,72.44,higher_better,none,1,NA,72.44,72.44,0.8479790234692528,80.17751735137725,80.17751735137725
13,Georgia,GA,2023,rel_score_computer,CP,relative,Computer Access: Relative,69.87,NA,69.87,higher_better,none,1,NA,69.87,69.87,0.3386809393542439,63.25749494369804,63.25749494369804
15,Hawaii,HI,2023,rel_score_computer,CP,relative,Computer Access: Relative,67.98,NA,67.98,higher_better,none,1,NA,67.98,67.98,-0.03586123145407106,48.56965043938524,48.56965043938524
16,Idaho,ID,2023,rel_score_computer,CP,relative,Computer Access: Relative,74.36,NA,74.36,higher_better,none,1,NA,74.36,74.36,1.2284663080999223,89.03640152158236,89.03640152158236
17,Illinois,IL,2023,rel_score_computer,CP,relative,Computer Access: Relative,66.45,NA,66.45,higher_better,none,1,NA,66.45,66.45,-0.33906203639413574,36.72814983878187,36.72814983878187
18,Indiana,IN,2023,rel_score_computer,CP,relative,Computer Access: Relative,65.16,NA,65.16,higher_better,none,1,NA,65.16,65.16,-0.5947019307553677,27.602136550516406,27.602136550516406
19,Iowa,IA,2023,rel_score_computer,CP,relative,Computer Access: Relative,64.59,NA,64.59,higher_better,none,1,NA,64.59,64.59,-0.7076590933800962,23.957849310798885,23.957849310798885
20,Kansas,KS,2023,rel_score_computer,CP,relative,Computer Access: Relative,67.28,NA,67.28,higher_better,none,1,NA,67.28,67.28,-0.1745805539756697,43.070461479376,43.070461479376
21,Kentucky,KY,2023,rel_score_computer,CP,relative,Computer Access: Relative,61.03,NA,61.03,higher_better,none,1,NA,61.03,61.03,-1.4131459336327956,7.880640988021649,7.880640988021649
22,Louisiana,LA,2023,rel_score_computer,CP,relative,Computer Access: Relative,60.36,NA,60.36,higher_better,none,1,NA,60.36,60.36,-1.54592014233204,6.106192767080995,6.106192767080995
23,Maine,ME,2023,rel_score_computer,CP,relative,Computer Access: Relative,70.54,NA,70.54,higher_better,none,1,NA,70.54,70.54,0.4714551480534882,68.13421290551847,68.13421290551847
24,Maryland,MD,2023,rel_score_computer,CP,relative,Computer Access: Relative,72.92,NA,72.92,higher_better,none,1,NA,72.92,72.92,0.9431008446269208,82.71853381150518,82.71853381150518
25,Massachusetts,MA,2023,rel_score_computer,CP,relative,Computer Access: Relative,66.73,NA,66.73,higher_better,none,1,NA,66.73,66.73,-0.2835743073854962,38.83683144455309,38.83683144455309
26,Michigan,MI,2023,rel_score_computer,CP,relative,Computer Access: Relative,66.87,NA,66.87,higher_better,none,1,NA,66.87,66.87,-0.2558304428811765,39.904088296160886,39.904088296160886
27,Minnesota,MN,2023,rel_score_computer,CP,relative,Computer Access: Relative,67.65,NA,67.65,higher_better,none,1,NA,67.65,67.65,-0.10125748349996697,45.96730329588256,45.96730329588256
28,Mississippi,MS,2023,rel_score_computer,CP,relative,Computer Access: Relative,58.11,NA,58.11,higher_better,none,1,NA,58.11,58.11,-1.9918036790086053,2.3196301220733497,2.3196301220733497
29,Missouri,MO,2023,rel_score_computer,CP,relative,Computer Access: Relative,63.44,NA,63.44,higher_better,none,1,NA,63.44,63.44,-0.9355551232370086,17.475114472042495,17.475114472042495
30,Montana,MT,2023,rel_score_computer,CP,relative,Computer Access: Relative,68.48,NA,68.48,higher_better,none,1,NA,68.48,68.48,0.06322399891849902,52.520593268368565,52.520593268368565
31,Nebraska,NE,2023,rel_score_computer,CP,relative,Computer Access: Relative,68.1,NA,68.1,higher_better,none,1,NA,68.1,68.1,-0.012080776164656153,49.51805848365183,49.51805848365183
32,Nevada,NV,2023,rel_score_computer,CP,relative,Computer Access: Relative,78.32,NA,78.32,higher_better,none,1,NA,78.32,78.32,2.013221332650676,97.79543250147873,97.79543250147873
33,New Hampshire,NH,2023,rel_score_computer,CP,relative,Computer Access: Relative,71.71,NA,71.71,higher_better,none,1,NA,71.71,71.71,0.7033145871252997,75.90701389796071,75.90701389796071
34,New Jersey,NJ,2023,rel_score_computer,CP,relative,Computer Access: Relative,72.2,NA,72.2,higher_better,none,1,NA,72.2,72.2,0.8004181128904202,78.82657049304247,78.82657049304247
35,New Mexico,NM,2023,rel_score_computer,CP,relative,Computer Access: Relative,67.79,NA,67.79,higher_better,none,1,NA,67.79,67.79,-0.07351361899564723,47.06987035036618,47.06987035036618
36,New York,NY,2023,rel_score_computer,CP,relative,Computer Access: Relative,64.06,NA,64.06,higher_better,none,1,NA,64.06,64.06,-0.8126894375750208,20.819806929840983,20.819806929840983
37,North Carolina,NC,2023,rel_score_computer,CP,relative,Computer Access: Relative,68.37,NA,68.37,higher_better,none,1,NA,68.37,68.37,0.041425248236533714,51.65215575561696,51.65215575561696
38,North Dakota,ND,2023,rel_score_computer,CP,relative,Computer Access: Relative,64.51,NA,64.51,higher_better,none,1,NA,64.51,64.51,-0.7235127302397072,23.468246793277928,23.468246793277928
39,Ohio,OH,2023,rel_score_computer,CP,relative,Computer Access: Relative,65.19,NA,65.19,higher_better,none,1,NA,65.19,65.19,-0.5887568169330133,27.801220888851752,27.801220888851752
40,Oklahoma,OK,2023,rel_score_computer,CP,relative,Computer Access: Relative,65.81,NA,65.81,higher_better,none,1,NA,65.81,65.81,-0.4658911312710255,32.06467148039599,32.06467148039599
41,Oregon,OR,2023,rel_score_computer,CP,relative,Computer Access: Relative,73.38,NA,73.38,higher_better,none,1,NA,73.38,73.38,1.034259256569684,84.94925106704835,84.94925106704835
42,Pennsylvania,PA,2023,rel_score_computer,CP,relative,Computer Access: Relative,65.6,NA,65.6,higher_better,none,1,NA,65.6,65.6,-0.5075069280275065,30.589958827983978,30.589958827983978
44,Rhode Island,RI,2023,rel_score_computer,CP,relative,Computer Access: Relative,64.12,NA,64.12,higher_better,none,1,NA,64.12,64.12,-0.800799209930312,21.162394824119477,21.162394824119477
45,South Carolina,SC,2023,rel_score_computer,CP,relative,Computer Access: Relative,65.04,NA,65.04,higher_better,none,1,NA,65.04,65.04,-0.6184823860447827,26.812870255334165,26.812870255334165
46,South Dakota,SD,2023,rel_score_computer,CP,relative,Computer Access: Relative,63.02,NA,63.02,higher_better,none,1,NA,63.02,63.02,-1.0187867167499665,15.415211662747778,15.415211662747778
47,Tennessee,TN,2023,rel_score_computer,CP,relative,Computer Access: Relative,63.82,NA,63.82,higher_better,none,1,NA,63.82,63.82,-0.8602503481538548,19.482552816053804,19.482552816053804
48,Texas,TX,2023,rel_score_computer,CP,relative,Computer Access: Relative,69.14,NA,69.14,higher_better,none,1,NA,69.14,69.14,0.19401650301029083,57.6918520052085,57.6918520052085
49,Utah,UT,2023,rel_score_computer,CP,relative,Computer Access: Relative,81.16,NA,81.16,higher_better,none,1,NA,81.16,81.16,2.5760254411668746,99.50028353832334,99.50028353832334
50,Vermont,VT,2023,rel_score_computer,CP,relative,Computer Access: Relative,71.24,NA,71.24,higher_better,none,1,NA,71.24,71.24,0.610174470575084,72.91268803574779,72.91268803574779
51,Virginia,VA,2023,rel_score_computer,CP,relative,Computer Access: Relative,69.4,NA,69.4,higher_better,none,1,NA,69.4,69.4,0.24554082280402828,59.69811483195095,59.69811483195095
53,Washington,WA,2023,rel_score_computer,CP,relative,Computer Access: Relative,75.42,NA,75.42,higher_better,none,1,NA,75.42,75.42,1.4385269964897711,92.4857708368978,92.4857708368978
54,West Virginia,WV,2023,rel_score_computer,CP,relative,Computer Access: Relative,57.89,NA,57.89,higher_better,none,1,NA,57.89,57.89,-2.035401180372536,2.0905261335158793,2.0905261335158793
55,Wisconsin,WI,2023,rel_score_computer,CP,relative,Computer Access: Relative,68.18,NA,68.18,higher_better,none,1,NA,68.18,68.18,0.003772860694957537,50.15051500784449,50.15051500784449
56,Wyoming,WY,2023,rel_score_computer,CP,relative,Computer Access: Relative,73.48,NA,73.48,higher_better,none,1,NA,73.48,73.48,1.0540763026441997,85.40760076900675,85.40760076900675
72,Puerto Rico,PR,2023,rel_score_computer,CP,relative,Computer Access: Relative,NA,NA,NA,higher_better,none,1,NA,NA,NA,NA,NA,NA
000,United States,USA,2023,eq_score_computer,CP,equity,Computer Access: Equity,68.21,84.9,16.690000000000012,lower_better,none,1,NA,16.690000000000012,16.690000000000012,0.06906303507387937,52.75302777590106,47.24697222409894
01,Alabama,AL,2023,eq_score_computer,CP,equity,Computer Access: Equity,60.7,77.29,16.590000000000003,lower_better,none,1,NA,16.590000000000003,16.590000000000003,0.03549969092582482,51.415935358660946,48.584064641339054
02,Alaska,AK,2023,eq_score_computer,CP,equity,Computer Access: Equity,73.51,85.06,11.549999999999995,lower_better,none,1,NA,11.549999999999995,11.549999999999995,-1.6560928541359832,4.885150812527954,95.11484918747205
04,Arizona,AZ,2023,eq_score_computer,CP,equity,Computer Access: Equity,74.54,85.98,11.439999999999998,lower_better,none,1,NA,11.439999999999998,11.439999999999998,-1.6930125326988392,4.522654084687702,95.4773459153123
05,Arkansas,AR,2023,eq_score_computer,CP,equity,Computer Access: Equity,61.44,78.29,16.85000000000001,lower_better,none,1,NA,16.85000000000001,16.85000000000001,0.12276438571076093,54.88531615176599,45.11468384823401
06,California,CA,2023,eq_score_computer,CP,equity,Computer Access: Equity,71.55,87.16,15.61,lower_better,none,1,NA,15.61,15.61,-0.2934210817250831,38.46001566766935,61.53998433233065
08,Colorado,CO,2023,eq_score_computer,CP,equity,Computer Access: Equity,75.32,90.17,14.850000000000009,lower_better,none,1,NA,14.850000000000009,14.850000000000009,-0.5485024972502729,29.16734575108071,70.83265424891928
09,Connecticut,CT,2023,eq_score_computer,CP,equity,Computer Access: Equity,66.13,86.33,20.200000000000003,lower_better,none,1,NA,20.200000000000003,20.200000000000003,1.2471364146704906,89.38262586002425,10.617374139975752
10,Delaware,DE,2023,eq_score_computer,CP,equity,Computer Access: Equity,75.62,85.69,10.069999999999991,lower_better,none,1,NA,10.069999999999991,10.069999999999991,-2.1528303475271495,1.5666007080029625,98.43339929199703
11,District of Columbia,DC,2023,eq_score_computer,CP,equity,Computer Access: Equity,66.14,85.99,19.84999999999999,lower_better,none,1,NA,19.84999999999999,19.84999999999999,1.1296647101523056,87.0691233650971,12.930876634902901
12,Florida,FL,2023,eq_score_computer,CP,equity,Computer Access: Equity,72.44,85.58,13.14,lower_better,none,1,NA,13.14,13.14,-1.1224356821819594,13.083862005126184,86.91613799487382
13,Georgia,GA,2023,eq_score_computer,CP,equity,Computer Access: Equity,69.87,84.85,14.97999999999999,lower_better,none,1,NA,14.97999999999999,14.97999999999999,-0.504870149857812,30.68250205000244,69.31749794999756
15,Hawaii,HI,2023,eq_score_computer,CP,equity,Computer Access: Equity,67.98,87.29,19.31,lower_better,none,1,NA,19.31,19.31,0.9484226517528292,82.85428338501406,17.145716614985943
16,Idaho,ID,2023,eq_score_computer,CP,equity,Computer Access: Equity,74.36,88.08,13.72,lower_better,none,1,NA,13.72,13.72,-0.9277682861232597,17.676388904400167,82.32361109559983
17,Illinois,IL,2023,eq_score_computer,CP,equity,Computer Access: Equity,66.45,85.95,19.5,lower_better,none,1,NA,19.5,19.5,1.012193005634128,84.42771101009173,15.572288989908273
18,Indiana,IN,2023,eq_score_computer,CP,equity,Computer Access: Equity,65.16,82.11,16.950000000000003,lower_better,none,1,NA,16.950000000000003,16.950000000000003,0.15632772985881072,56.211265011369186,43.788734988630814
19,Iowa,IA,2023,eq_score_computer,CP,equity,Computer Access: Equity,64.59,83.79,19.200000000000003,lower_better,none,1,NA,19.200000000000003,19.200000000000003,0.9115029731899738,81.8984790118632,18.101520988136798
20,Kansas,KS,2023,eq_score_computer,CP,equity,Computer Access: Equity,67.28,84.48,17.200000000000003,lower_better,none,1,NA,17.200000000000003,17.200000000000003,0.24023609022893994,59.492638159977574,40.507361840022426
21,Kentucky,KY,2023,eq_score_computer,CP,equity,Computer Access: Equity,61.03,80.41,19.379999999999995,lower_better,none,1,NA,19.379999999999995,19.379999999999995,0.9719169926564644,83.44540772987376,16.554592270126236
22,Louisiana,LA,2023,eq_score_computer,CP,equity,Computer Access: Equity,60.36,76.62,16.260000000000005,lower_better,none,1,NA,16.260000000000005,16.260000000000005,-0.07525934476274519,47.00041839431239,52.99958160568761
