GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,notes
01,Alabama,AL,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.354263361217135,NA,1.354263361217135,lower_better,none,1,NA
02,Alaska,AK,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.9114894200864443,NA,0.9114894200864443,lower_better,none,1,NA
04,Arizona,AZ,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.108962839793629,NA,1.108962839793629,lower_better,none,1,NA
05,Arkansas,AR,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.6722653802021452,NA,0.6722653802021452,lower_better,none,1,NA
06,California,CA,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.9435108693280989,NA,0.9435108693280989,lower_better,none,1,NA
08,Colorado,CO,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.7958702956245483,NA,1.7958702956245483,lower_better,none,1,NA
09,Connecticut,CT,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.5072640692654988,NA,0.5072640692654988,lower_better,none,1,NA
10,Delaware,DE,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.7678660809138377,NA,0.7678660809138377,lower_better,none,1,NA
11,District of Columbia,DC,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.309914625389209,NA,1.309914625389209,lower_better,none,1,NA
12,Florida,FL,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.2316071816865957,NA,1.2316071816865957,lower_better,none,1,NA
13,Georgia,GA,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.5687005266094967,NA,1.5687005266094967,lower_better,none,1,NA
15,Hawaii,HI,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.5711075467897022,NA,0.5711075467897022,lower_better,none,1,NA
16,Idaho,ID,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.1681918173938644,NA,1.1681918173938644,lower_better,none,1,NA
17,Illinois,IL,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.692825170636916,NA,0.692825170636916,lower_better,none,1,NA
18,Indiana,IN,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.8796215353932663,NA,0.8796215353932663,lower_better,none,1,NA
19,Iowa,IA,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.734394218040259,NA,0.734394218040259,lower_better,none,1,NA
20,Kansas,KS,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.4998734510150722,NA,1.4998734510150722,lower_better,none,1,NA
21,Kentucky,KY,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.3200982096500902,NA,1.3200982096500902,lower_better,none,1,NA
22,Louisiana,LA,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.3438142793529795,NA,1.3438142793529795,lower_better,none,1,NA
23,Maine,ME,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.5855603457874046,NA,0.5855603457874046,lower_better,none,1,NA
24,Maryland,MD,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.9263867992929222,NA,0.9263867992929222,lower_better,none,1,NA
25,Massachusetts,MA,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.4352451872711144,NA,0.4352451872711144,lower_better,none,1,NA
26,Michigan,MI,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.215078455449605,NA,1.215078455449605,lower_better,none,1,NA
27,Minnesota,MN,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.424871148719769,NA,0.424871148719769,lower_better,none,1,NA
28,Mississippi,MS,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.8654443458582118,NA,0.8654443458582118,lower_better,none,1,NA
29,Missouri,MO,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.7899086991204005,NA,0.7899086991204005,lower_better,none,1,NA
30,Montana,MT,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.8977429584032829,NA,0.8977429584032829,lower_better,none,1,NA
31,Nebraska,NE,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.6417157476374548,NA,0.6417157476374548,lower_better,none,1,NA
32,Nevada,NV,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.0275476025123045,NA,1.0275476025123045,lower_better,none,1,NA
33,New Hampshire,NH,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.7298078467000398,NA,0.7298078467000398,lower_better,none,1,NA
34,New Jersey,NJ,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.25666345338547547,NA,0.25666345338547547,lower_better,none,1,NA
35,New Mexico,NM,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.434831869411336,NA,1.434831869411336,lower_better,none,1,NA
36,New York,NY,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.2756607995223071,NA,0.2756607995223071,lower_better,none,1,NA
37,North Carolina,NC,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.918684622019557,NA,0.918684622019557,lower_better,none,1,NA
38,North Dakota,ND,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.7822648006055914,NA,0.7822648006055914,lower_better,none,1,NA
39,Ohio,OH,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.9552785189408944,NA,0.9552785189408944,lower_better,none,1,NA
40,Oklahoma,OK,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.6491496186347783,NA,1.6491496186347783,lower_better,none,1,NA
41,Oregon,OR,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.9808409552719058,NA,0.9808409552719058,lower_better,none,1,NA
42,Pennsylvania,PA,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.075790897445834,NA,1.075790897445834,lower_better,none,1,NA
44,Rhode Island,RI,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.6454079376503661,NA,0.6454079376503661,lower_better,none,1,NA
45,South Carolina,SC,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.7908777792987773,NA,0.7908777792987773,lower_better,none,1,NA
46,South Dakota,SD,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.6373981137042144,NA,1.6373981137042144,lower_better,none,1,NA
47,Tennessee,TN,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.9883084788591607,NA,0.9883084788591607,lower_better,none,1,NA
48,Texas,TX,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.9585647880117394,NA,1.9585647880117394,lower_better,none,1,NA
49,Utah,UT,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.9100397229228964,NA,0.9100397229228964,lower_better,none,1,NA
50,Vermont,VT,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.40863402626670486,NA,0.40863402626670486,lower_better,none,1,NA
51,Virginia,VA,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.1611275253671094,NA,1.1611275253671094,lower_better,none,1,NA
53,Washington,WA,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.6108708828220333,NA,0.6108708828220333,lower_better,none,1,NA
54,West Virginia,WV,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,1.4571333070240298,NA,1.4571333070240298,lower_better,none,1,NA
55,Wisconsin,WI,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.8618340000046645,NA,0.8618340000046645,lower_better,none,1,NA
56,Wyoming,WY,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,0.8431267378757459,NA,0.8431267378757459,lower_better,none,1,NA
72,Puerto Rico,PR,2024,rel_score_corrections,CL,relative,Living in Correctional Facility: Relative,NA,NA,NA,lower_better,none,1,NA
000,United States,USA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.0418708400998165,0.4793976711868122,-0.5624731689130043,lower_better,none,1,NA
01,Alabama,AL,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.354263361217135,0.625435597442724,-0.728827763774411,lower_better,none,1,NA
02,Alaska,AK,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9114894200864443,0.6468968934953989,-0.2645925265910454,lower_better,none,1,NA
04,Arizona,AZ,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.108962839793629,0.7740236808068166,-0.3349391589868125,lower_better,none,1,NA
05,Arkansas,AR,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.6722653802021452,0.9553096815390482,0.28304430133690295,lower_better,none,1,NA
06,California,CA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9435108693280989,0.36582787665236505,-0.5776829926757339,lower_better,none,1,NA
08,Colorado,CO,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.7958702956245483,0.3426991321604244,-1.4531711634641238,lower_better,none,1,NA
09,Connecticut,CT,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.5072640692654988,0.2944824378619207,-0.21278163140357814,lower_better,none,1,NA
10,Delaware,DE,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7678660809138377,0.4138041751398168,-0.35406190577402086,lower_better,none,1,NA
11,District of Columbia,DC,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.309914625389209,0.18126686458675803,-1.128647760802451,lower_better,none,1,NA
12,Florida,FL,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.2316071816865957,0.5151383391127594,-0.7164688425738363,lower_better,none,1,NA
13,Georgia,GA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.5687005266094967,0.7200966370828198,-0.8486038895266769,lower_better,none,1,NA
15,Hawaii,HI,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.5711075467897022,0.20964653204989256,-0.3614610147398096,lower_better,none,1,NA
16,Idaho,ID,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.1681918173938644,0.4731031196481458,-0.6950886977457186,lower_better,none,1,NA
17,Illinois,IL,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.692825170636916,0.4370019732087763,-0.25582319742813964,lower_better,none,1,NA
18,Indiana,IN,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8796215353932663,0.5647653770863454,-0.3148561583069208,lower_better,none,1,NA
19,Iowa,IA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.734394218040259,0.3644104175856934,-0.3699838004545655,lower_better,none,1,NA
20,Kansas,KS,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.4998734510150722,0.4734062382736699,-1.0264672127414023,lower_better,none,1,NA
21,Kentucky,KY,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.3200982096500902,0.7526720538917601,-0.5674261557583301,lower_better,none,1,NA
22,Louisiana,LA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.3438142793529795,1.0644875357792487,-0.2793267435737308,lower_better,none,1,NA
23,Maine,ME,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.5855603457874046,0.1920618947526425,-0.3934984510347621,lower_better,none,1,NA
24,Maryland,MD,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9263867992929222,0.36769703085956795,-0.5586897684333543,lower_better,none,1,NA
25,Massachusetts,MA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.4352451872711144,0.19237624885924293,-0.24286893841187146,lower_better,none,1,NA
26,Michigan,MI,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.215078455449605,0.4016187564257167,-0.8134596990238883,lower_better,none,1,NA
27,Minnesota,MN,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.424871148719769,0.26843372351422923,-0.15643742520553977,lower_better,none,1,NA
28,Mississippi,MS,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8654443458582118,0.9734504866677776,0.10800614080956572,lower_better,none,1,NA
29,Missouri,MO,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7899086991204005,0.4692586260145274,-0.3206500731058731,lower_better,none,1,NA
30,Montana,MT,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8977429584032829,0.4495737186872511,-0.4481692397160318,lower_better,none,1,NA
31,Nebraska,NE,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.6417157476374548,0.39252575333181383,-0.24918999430564093,lower_better,none,1,NA
32,Nevada,NV,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.0275476025123045,0.48896364385252716,-0.5385839586597774,lower_better,none,1,NA
33,New Hampshire,NH,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7298078467000398,0.2435508265695397,-0.48625702013050015,lower_better,none,1,NA
34,New Jersey,NJ,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.25666345338547547,0.36742062130209513,0.11075716791661966,lower_better,none,1,NA
35,New Mexico,NM,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.434831869411336,0.5455550929597648,-0.8892767764515712,lower_better,none,1,NA
36,New York,NY,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.2756607995223071,0.27070366173536703,-0.004957137786940069,lower_better,none,1,NA
37,North Carolina,NC,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.918684622019557,0.4172235028789267,-0.5014611191406304,lower_better,none,1,NA
38,North Dakota,ND,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7822648006055914,0.28233028825391415,-0.4999345123516773,lower_better,none,1,NA
39,Ohio,OH,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9552785189408944,0.4832681357126195,-0.47201038322827493,lower_better,none,1,NA
40,Oklahoma,OK,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.6491496186347783,0.8041582748387155,-0.8449913437960628,lower_better,none,1,NA
41,Oregon,OR,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9808409552719058,0.4130800159809288,-0.567760939290977,lower_better,none,1,NA
42,Pennsylvania,PA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.075790897445834,0.5096855181794259,-0.566105379266408,lower_better,none,1,NA
44,Rhode Island,RI,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.6454079376503661,0.2161923383437111,-0.429215599306655,lower_better,none,1,NA
45,South Carolina,SC,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.7908777792987773,0.5277232701538527,-0.26315450914492466,lower_better,none,1,NA
46,South Dakota,SD,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.6373981137042144,0.5964374236586821,-1.0409606900455324,lower_better,none,1,NA
47,Tennessee,TN,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9883084788591607,0.5197418588068312,-0.4685666200523295,lower_better,none,1,NA
48,Texas,TX,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.9585647880117394,0.6563700255535833,-1.3021947624581562,lower_better,none,1,NA
49,Utah,UT,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.9100397229228964,0.2036679471752877,-0.7063717757476087,lower_better,none,1,NA
50,Vermont,VT,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.40863402626670486,0.14981281406417857,-0.2588212122025263,lower_better,none,1,NA
51,Virginia,VA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.1611275253671094,0.5814455741596476,-0.5796819512074618,lower_better,none,1,NA
53,Washington,WA,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.6108708828220333,0.2574251668216306,-0.3534457160004027,lower_better,none,1,NA
54,West Virginia,WV,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,1.4571333070240298,1.017826196678465,-0.4393071103455648,lower_better,none,1,NA
55,Wisconsin,WI,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8618340000046645,0.4424942210281846,-0.4193397789764799,lower_better,none,1,NA
56,Wyoming,WY,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,0.8431267378757459,0.5241496056723108,-0.31897713220343504,lower_better,none,1,NA
72,Puerto Rico,PR,2024,eq_score_corrections,CL,equity,Living in Correctional Facility: Equity,NA,NA,NA,lower_better,none,1,NA
000,United States,USA,2024,rel_score_computer,CP,relative,Computer Access: Relative,68.21,NA,68.21,higher_better,none,1,NA
01,Alabama,AL,2024,rel_score_computer,CP,relative,Computer Access: Relative,60.7,NA,60.7,higher_better,none,1,NA
02,Alaska,AK,2024,rel_score_computer,CP,relative,Computer Access: Relative,73.51,NA,73.51,higher_better,none,1,NA
04,Arizona,AZ,2024,rel_score_computer,CP,relative,Computer Access: Relative,74.54,NA,74.54,higher_better,none,1,NA
05,Arkansas,AR,2024,rel_score_computer,CP,relative,Computer Access: Relative,61.44,NA,61.44,higher_better,none,1,NA
06,California,CA,2024,rel_score_computer,CP,relative,Computer Access: Relative,71.55,NA,71.55,higher_better,none,1,NA
08,Colorado,CO,2024,rel_score_computer,CP,relative,Computer Access: Relative,75.32,NA,75.32,higher_better,none,1,NA
09,Connecticut,CT,2024,rel_score_computer,CP,relative,Computer Access: Relative,66.13,NA,66.13,higher_better,none,1,NA
10,Delaware,DE,2024,rel_score_computer,CP,relative,Computer Access: Relative,75.62,NA,75.62,higher_better,none,1,NA
11,District of Columbia,DC,2024,rel_score_computer,CP,relative,Computer Access: Relative,66.14,NA,66.14,higher_better,none,1,NA
12,Florida,FL,2024,rel_score_computer,CP,relative,Computer Access: Relative,72.44,NA,72.44,higher_better,none,1,NA
13,Georgia,GA,2024,rel_score_computer,CP,relative,Computer Access: Relative,69.87,NA,69.87,higher_better,none,1,NA
15,Hawaii,HI,2024,rel_score_computer,CP,relative,Computer Access: Relative,67.98,NA,67.98,higher_better,none,1,NA
16,Idaho,ID,2024,rel_score_computer,CP,relative,Computer Access: Relative,74.36,NA,74.36,higher_better,none,1,NA
17,Illinois,IL,2024,rel_score_computer,CP,relative,Computer Access: Relative,66.45,NA,66.45,higher_better,none,1,NA
18,Indiana,IN,2024,rel_score_computer,CP,relative,Computer Access: Relative,65.16,NA,65.16,higher_better,none,1,NA
19,Iowa,IA,2024,rel_score_computer,CP,relative,Computer Access: Relative,64.59,NA,64.59,higher_better,none,1,NA
20,Kansas,KS,2024,rel_score_computer,CP,relative,Computer Access: Relative,67.28,NA,67.28,higher_better,none,1,NA
21,Kentucky,KY,2024,rel_score_computer,CP,relative,Computer Access: Relative,61.03,NA,61.03,higher_better,none,1,NA
22,Louisiana,LA,2024,rel_score_computer,CP,relative,Computer Access: Relative,60.36,NA,60.36,higher_better,none,1,NA
23,Maine,ME,2024,rel_score_computer,CP,relative,Computer Access: Relative,70.54,NA,70.54,higher_better,none,1,NA
24,Maryland,MD,2024,rel_score_computer,CP,relative,Computer Access: Relative,72.92,NA,72.92,higher_better,none,1,NA
25,Massachusetts,MA,2024,rel_score_computer,CP,relative,Computer Access: Relative,66.73,NA,66.73,higher_better,none,1,NA
26,Michigan,MI,2024,rel_score_computer,CP,relative,Computer Access: Relative,66.87,NA,66.87,higher_better,none,1,NA
27,Minnesota,MN,2024,rel_score_computer,CP,relative,Computer Access: Relative,67.65,NA,67.65,higher_better,none,1,NA
28,Mississippi,MS,2024,rel_score_computer,CP,relative,Computer Access: Relative,58.11,NA,58.11,higher_better,none,1,NA
29,Missouri,MO,2024,rel_score_computer,CP,relative,Computer Access: Relative,63.44,NA,63.44,higher_better,none,1,NA
30,Montana,MT,2024,rel_score_computer,CP,relative,Computer Access: Relative,68.48,NA,68.48,higher_better,none,1,NA
31,Nebraska,NE,2024,rel_score_computer,CP,relative,Computer Access: Relative,68.1,NA,68.1,higher_better,none,1,NA
32,Nevada,NV,2024,rel_score_computer,CP,relative,Computer Access: Relative,78.32,NA,78.32,higher_better,none,1,NA
33,New Hampshire,NH,2024,rel_score_computer,CP,relative,Computer Access: Relative,71.71,NA,71.71,higher_better,none,1,NA
34,New Jersey,NJ,2024,rel_score_computer,CP,relative,Computer Access: Relative,72.2,NA,72.2,higher_better,none,1,NA
35,New Mexico,NM,2024,rel_score_computer,CP,relative,Computer Access: Relative,67.79,NA,67.79,higher_better,none,1,NA
36,New York,NY,2024,rel_score_computer,CP,relative,Computer Access: Relative,64.06,NA,64.06,higher_better,none,1,NA
37,North Carolina,NC,2024,rel_score_computer,CP,relative,Computer Access: Relative,68.37,NA,68.37,higher_better,none,1,NA
38,North Dakota,ND,2024,rel_score_computer,CP,relative,Computer Access: Relative,64.51,NA,64.51,higher_better,none,1,NA
39,Ohio,OH,2024,rel_score_computer,CP,relative,Computer Access: Relative,65.19,NA,65.19,higher_better,none,1,NA
40,Oklahoma,OK,2024,rel_score_computer,CP,relative,Computer Access: Relative,65.81,NA,65.81,higher_better,none,1,NA
41,Oregon,OR,2024,rel_score_computer,CP,relative,Computer Access: Relative,73.38,NA,73.38,higher_better,none,1,NA
42,Pennsylvania,PA,2024,rel_score_computer,CP,relative,Computer Access: Relative,65.6,NA,65.6,higher_better,none,1,NA
44,Rhode Island,RI,2024,rel_score_computer,CP,relative,Computer Access: Relative,64.12,NA,64.12,higher_better,none,1,NA
45,South Carolina,SC,2024,rel_score_computer,CP,relative,Computer Access: Relative,65.04,NA,65.04,higher_better,none,1,NA
46,South Dakota,SD,2024,rel_score_computer,CP,relative,Computer Access: Relative,63.02,NA,63.02,higher_better,none,1,NA
47,Tennessee,TN,2024,rel_score_computer,CP,relative,Computer Access: Relative,63.82,NA,63.82,higher_better,none,1,NA
48,Texas,TX,2024,rel_score_computer,CP,relative,Computer Access: Relative,69.14,NA,69.14,higher_better,none,1,NA
49,Utah,UT,2024,rel_score_computer,CP,relative,Computer Access: Relative,81.16,NA,81.16,higher_better,none,1,NA
50,Vermont,VT,2024,rel_score_computer,CP,relative,Computer Access: Relative,71.24,NA,71.24,higher_better,none,1,NA
51,Virginia,VA,2024,rel_score_computer,CP,relative,Computer Access: Relative,69.4,NA,69.4,higher_better,none,1,NA
53,Washington,WA,2024,rel_score_computer,CP,relative,Computer Access: Relative,75.42,NA,75.42,higher_better,none,1,NA
54,West Virginia,WV,2024,rel_score_computer,CP,relative,Computer Access: Relative,57.89,NA,57.89,higher_better,none,1,NA
55,Wisconsin,WI,2024,rel_score_computer,CP,relative,Computer Access: Relative,68.18,NA,68.18,higher_better,none,1,NA
56,Wyoming,WY,2024,rel_score_computer,CP,relative,Computer Access: Relative,73.48,NA,73.48,higher_better,none,1,NA
72,Puerto Rico,PR,2024,rel_score_computer,CP,relative,Computer Access: Relative,NA,NA,NA,higher_better,none,1,NA
000,United States,USA,2024,eq_score_computer,CP,equity,Computer Access: Equity,68.21,84.9,16.690000000000012,lower_better,none,1,NA
01,Alabama,AL,2024,eq_score_computer,CP,equity,Computer Access: Equity,60.7,77.29,16.590000000000003,lower_better,none,1,NA
02,Alaska,AK,2024,eq_score_computer,CP,equity,Computer Access: Equity,73.51,85.06,11.549999999999997,lower_better,none,1,NA
04,Arizona,AZ,2024,eq_score_computer,CP,equity,Computer Access: Equity,74.54,85.98,11.439999999999998,lower_better,none,1,NA
05,Arkansas,AR,2024,eq_score_computer,CP,equity,Computer Access: Equity,61.44,78.29,16.85000000000001,lower_better,none,1,NA
06,California,CA,2024,eq_score_computer,CP,equity,Computer Access: Equity,71.55,87.16,15.61,lower_better,none,1,NA
08,Colorado,CO,2024,eq_score_computer,CP,equity,Computer Access: Equity,75.32,90.17,14.850000000000009,lower_better,none,1,NA
09,Connecticut,CT,2024,eq_score_computer,CP,equity,Computer Access: Equity,66.13,86.33,20.200000000000003,lower_better,none,1,NA
10,Delaware,DE,2024,eq_score_computer,CP,equity,Computer Access: Equity,75.62,85.69,10.069999999999993,lower_better,none,1,NA
11,District of Columbia,DC,2024,eq_score_computer,CP,equity,Computer Access: Equity,66.14,85.99,19.849999999999994,lower_better,none,1,NA
12,Florida,FL,2024,eq_score_computer,CP,equity,Computer Access: Equity,72.44,85.58,13.14,lower_better,none,1,NA
13,Georgia,GA,2024,eq_score_computer,CP,equity,Computer Access: Equity,69.87,84.85,14.97999999999999,lower_better,none,1,NA
15,Hawaii,HI,2024,eq_score_computer,CP,equity,Computer Access: Equity,67.98,87.29,19.310000000000002,lower_better,none,1,NA
16,Idaho,ID,2024,eq_score_computer,CP,equity,Computer Access: Equity,74.36,88.08,13.719999999999999,lower_better,none,1,NA
17,Illinois,IL,2024,eq_score_computer,CP,equity,Computer Access: Equity,66.45,85.95,19.5,lower_better,none,1,NA
18,Indiana,IN,2024,eq_score_computer,CP,equity,Computer Access: Equity,65.16,82.11,16.950000000000003,lower_better,none,1,NA
19,Iowa,IA,2024,eq_score_computer,CP,equity,Computer Access: Equity,64.59,83.79,19.200000000000003,lower_better,none,1,NA
20,Kansas,KS,2024,eq_score_computer,CP,equity,Computer Access: Equity,67.28,84.48,17.200000000000003,lower_better,none,1,NA
21,Kentucky,KY,2024,eq_score_computer,CP,equity,Computer Access: Equity,61.03,80.41,19.379999999999995,lower_better,none,1,NA
22,Louisiana,LA,2024,eq_score_computer,CP,equity,Computer Access: Equity,60.36,76.62,16.260000000000005,lower_better,none,1,NA
23,Maine,ME,2024,eq_score_computer,CP,equity,Computer Access: Equity,70.54,86.38,15.83999999999999,lower_better,none,1,NA
24,Maryland,MD,2024,eq_score_computer,CP,equity,Computer Access: Equity,72.92,88.84,15.920000000000002,lower_better,none,1,NA
25,Massachusetts,MA,2024,eq_score_computer,CP,equity,Computer Access: Equity,66.73,87.5,20.769999999999996,lower_better,none,1,NA
26,Michigan,MI,2024,eq_score_computer,CP,equity,Computer Access: Equity,66.87,85.06,18.189999999999998,lower_better,none,1,NA
27,Minnesota,MN,2024,eq_score_computer,CP,equity,Computer Access: Equity,67.65,88.19,20.539999999999992,lower_better,none,1,NA
28,Mississippi,MS,2024,eq_score_computer,CP,equity,Computer Access: Equity,58.11,75.98,17.870000000000005,lower_better,none,1,NA
29,Missouri,MO,2024,eq_score_computer,CP,equity,Computer Access: Equity,63.44,82.99,19.549999999999997,lower_better,none,1,NA
30,Montana,MT,2024,eq_score_computer,CP,equity,Computer Access: Equity,68.48,86.06,17.58,lower_better,none,1,NA
31,Nebraska,NE,2024,eq_score_computer,CP,equity,Computer Access: Equity,68.1,85.69,17.590000000000003,lower_better,none,1,NA
32,Nevada,NV,2024,eq_score_computer,CP,equity,Computer Access: Equity,78.32,85.71,7.390000000000001,lower_better,none,1,NA
33,New Hampshire,NH,2024,eq_score_computer,CP,equity,Computer Access: Equity,71.71,89.26,17.55000000000001,lower_better,none,1,NA
34,New Jersey,NJ,2024,eq_score_computer,CP,equity,Computer Access: Equity,72.2,88.55,16.349999999999994,lower_better,none,1,NA
35,New Mexico,NM,2024,eq_score_computer,CP,equity,Computer Access: Equity,67.79,81.08,13.289999999999992,lower_better,none,1,NA
36,New York,NY,2024,eq_score_computer,CP,equity,Computer Access: Equity,64.06,83.67,19.61,lower_better,none,1,NA
37,North Carolina,NC,2024,eq_score_computer,CP,equity,Computer Access: Equity,68.37,83.65,15.280000000000001,lower_better,none,1,NA
38,North Dakota,ND,2024,eq_score_computer,CP,equity,Computer Access: Equity,64.51,82.76,18.25,lower_better,none,1,NA
39,Ohio,OH,2024,eq_score_computer,CP,equity,Computer Access: Equity,65.19,83.77,18.58,lower_better,none,1,NA
